Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Price,
6.5663511,6.487273843,2.34,1020098.041,
6.994091107,8.025891006,6.11,1617072.277,
6.44989432,7.529148738,5.22,1567482.268,
4.273395859,5.310761266,4.05,1134273.425,
4.829483144,7.808808095,4.06,1434803.061,
4.526574352,8.781110948,5.45,1234837.206,
3.23205949,6.518794324,2.13,863386.1738,
6.239752521,6.036458018,2.31,1246410.341,
5.344664036,6.001574335,2.45,932979.3606,
5.997008831,7.884560515,4.3,1468030.408,
5.988531573,7.834867501,4.3,1087802.888,
6.1183064,8.728825463,5.36,1260484.462,
6.514715094,5.713653888,3.04,1021122.052,
6.385530181,4.334884494,2.39,1375467.271,
4.9981194,4.802796916,2.03,1224792.357,
6.692077853,7.121938799,3.25,1376898.058,
5.396363142,9.349175609,6.5,1642164.216,
6.335995236,6.4694657,4.43,1210573.855,
7.489075381,5.401579141,4.13,1246595.16,
4.976384786,6.862250095,3.22,812059.0591,
6.099760912,6.54354236,3.16,1054856.033,
7.425390997,5.965859467,4.27,1384432.153,
5.702047487,4.779414719,3.2,1133126.484,
5.486476594,7.841884408,5.07,1470476.987,
7.202716558,6.613982587,3.07,1326837.456,
5.337521408,8.30426675,4.4,1441956.202,
5.799168209,6.563428008,4.07,1278204.782,
5.323563633,6.995307465,2.03,803919.8065,
7.002562785,6.43330846,4.45,1880127.062,
6.223011942,7.656969157,3.05,1261715.462,
8.390376004,10.1449879,3.14,1810158.487,
6.728847575,7.415805962,3.48,1527492.344,
6.28355989,6.056316024,3.25,1133084.324,
6.377932267,6.365205749,2.07,1491145.24,
5.322018628,5.229619481,3.22,853142.8085,
5.686392608,7.688318694,6.22,973688.7555,
5.216626584,7.494639257,6.21,2105991.792,
6.635288857,4.490071755,4.25,948366.9679,
4.192968844,7.503210113,4.34,1641473.662,
4.760420942,7.804221689,6.14,999369.7984,
4.638074724,6.30458615,4.35,983180.3746,
7.759013435,5.748082223,4.09,1439892.632,
5.614853827,5.657957746,2.17,812512.2413,
6.702517795,7.31081825,3.16,1304511.899,
5.83202653,6.873508167,2.14,1246270.01,
5.41008633,6.858259096,4.02,1277112.117,
5.660339804,8.177654293,3.03,1734814.16,
5.198650574,7.836796128,6.11,869924.0584,
6.95535441,6.83609345,2.2,961727.4684,
5.153942345,6.905806012,4.37,1267150.837,
7.484255954,6.570454841,4.27,1820189.533,
5.031460473,6.657811047,4.02,716344.6279,
7.5818281,7.023402557,5.31,1204400.616,
7.043434912,7.661429433,3.21,1560805.071,
7.497837318,8.318208245,4.36,1644242.024,
6.993607044,9.382365597,4.14,1586312.158,
7.086564276,6.144058873,2.11,1073254.144,
6.11305499,4.97716915,4.29,1090888.963,
6.646958009,7.161329308,5.38,1568181.614,
6.656389733,7.020757423,4.06,927978.9092,
5.785098314,8.590280907,6.22,985006.9862,
6.305504899,7.391576554,3.26,1636414.892,
7.277487017,5.754071063,2.43,1542488.695,
5.31838063,7.641761915,4.38,806255.8756,
4.924755233,6.888194935,2.2,1101341.194,
6.537477886,8.391016041,6.3,1787324.506,
5.71778448,6.942240488,2.01,1235593.277,
6.354552332,6.733598516,2.27,1033626.411,
5.923908294,7.378111938,3.02,1335848.332,
6.240501135,7.151434764,6.12,943469.808,
6.181163444,6.075156455,4.48,1382998.251,
6.643225713,7.028824446,4.29,859208.7212,
6.583891772,7.120266466,4,1234629.595,
5.834477296,6.948152214,3.15,1248845.209,
5.876525483,6.686444473,4.17,1108912.515,
6.20060293,6.909326582,2.27,1466411.79,
7.187558599,6.083343255,3.43,1454035.008,
7.27567668,4.29822055,3.3,1457230.646,
4.916225148,6.108966827,2,837540.1697,
3.394290808,7.861659356,5.34,694472.1081,
6.396503504,8.700428328,4.28,2139725.54,
5.254805402,7.288337749,4.38,1285312.244,
5.902141852,6.152203519,4.18,975005.7737,
5.930012207,7.636755304,3.21,1661435.48,
5.087521122,7.09989855,5.45,557228.7842,
5.638185034,5.604893614,3.37,871325.2613,
7.253377051,6.349965618,2.31,1246485.184,
5.097762701,6.163614759,2.01,1491153.03,
6.642536177,7.736523111,6.28,1532682.048,
6.10770305,6.077955688,2.07,646248.1834,
4.740032187,7.91438674,4,1397943.513,
6.388845621,8.76342664,3.42,1153321.604,
4.633368994,7.239251808,3.37,1135030.683,
6.534634687,6.014719301,2.07,1312466.974,
5.447567553,7.808975224,4.26,1224001.871,
7.156438049,6.097469333,3.37,1394637.65,
5.332464491,7.667315975,6.49,1218125.212,
6.323327765,4.027930716,3.13,266298.8811,
5.510088341,6.430482045,4.04,1052567.699,
7.863844807,7.713449134,5.03,1460450.981,
5.773928786,5.898447428,3.41,1205377.911,
6.738855398,6.486821315,2.24,1110394.025,
6.068787669,7.316551474,4.44,1218566.262,
4.878096045,7.328273933,4.34,862865.8153,
5.651092761,4.960131756,4.27,705100.5116,
4.51997251,5.765715832,2.44,1112194.752,
5.135510991,7.656990079,3.08,1049981.352,
7.006200196,5.726046839,4.24,1650269.18,
4.850190809,6.978127664,4.15,699787.319,
3.639344477,7.014834535,4.12,779106.0225,
8.254232786,7.85838329,3.41,1748474.694,
5.351595602,7.26151038,4.11,1550036.519,
4.501301565,5.737675859,3.35,581134.9649,
7.590796628,8.374680413,5.04,1537765.661,
5.741840454,6.787658333,3.37,975054.5664,
4.681211412,6.947967184,4.07,990725.6518,
6.258472411,7.789669785,3.04,1092843.3,
4.195004096,7.40908816,3.02,1217309.129,
7.259068432,6.33247305,3.13,1622261.672,
6.762606527,8.383208106,4.23,1288490.268,
4.396518014,6.942531097,3.01,1697281.494,
5.566034503,8.209029368,6.39,1242316.991,
5.960819538,6.606163705,2.46,1969194.124,
6.619005844,6.500233929,4,1418723.657,
5.109617927,6.59578957,4.18,744450.2293,
7.036778192,6.627467481,3.42,736817.3769,
6.297773989,8.402822286,5.04,1820595.367,
4.808135498,6.191056965,3.26,799191.0381,
6.152436518,7.427891612,4.35,1296240.112,
7.181472304,6.499062263,2.31,1341722.836,
4.473663283,7.640863277,5.35,771002.0763,
6.577468443,7.248681841,6.37,1243748.119,
6.259884035,7.081332748,4.48,1138036.595,
4.917396066,7.113702144,3.14,1020145.973,
6.584041415,6.579368087,3.4,1507035.874,
5.400851894,6.063734592,4.25,569876.7749,
5.913662974,7.054529483,3.27,867311.0637,
4.456986609,6.317806798,4.07,1325354.508,
8.18125291,7.424093156,5.07,1710966.036,
6.442184278,6.362455875,4.34,757469.0222,
5.960923959,9.500832821,3.37,1450786.775,
4.288708647,6.063472848,2.29,1004340.036,
4.959395788,8.882339499,3.43,1957984.944,
6.715244941,7.579642063,6.34,1262187.042,
4.4506074,5.73495711,2.4,718187.0166,
5.212987002,7.694546767,4.5,1271518.964,
7.489032361,6.561406388,2.37,1333995.852,
6.013383633,7.238945132,4.46,1424389.483,
6.706485256,5.785742624,3.18,1078577.267,
5.735932506,8.653682943,4.11,1536899.083,
5.392094465,6.996383045,4.08,1165875.306,
5.346656267,8.883171964,6.2,1165877.669,
4.745733103,6.403764217,4.29,1099917.434,
7.740133868,9.266826985,4.29,1244630.998,
5.700884776,6.90887064,3.4,873509.1895,
5.22204019,6.861010129,4.21,1270928.034,
4.069649993,7.047338263,6.28,997618.6798,
6.375401943,6.857199036,2.22,913978.5734,
5.712045813,6.903349155,3.48,856207.6028,
7.164631467,6.352985108,3.3,1729392.204,
5.676345575,8.039884116,5.24,1518787.761,
5.128553727,5.661512496,4.19,752168.0689,
6.334180261,7.781972592,3.13,1550931.068,
5.446212215,6.9961141,4.43,1327806.729,
9.519088066,6.203728816,2.05,1399906.45,
7.395256895,6.851841828,3.27,1235591.828,
5.981267363,8.699555304,3.08,1626676.49,
5.283012432,6.236221561,2.12,1099959.639,
6.950313963,8.073189358,3.28,1289190.763,
6.082694954,5.891707893,3.36,1441312.168,
5.793192349,4.878600638,4.28,829128.6568,
7.811442265,6.702642874,4.47,1443228.288,
4.50962279,7.728757647,5.4,616056.96,
5.039489621,5.615992213,4.17,809057.4586,
5.907275394,6.800001261,4.1,1383938.367,
5.310036748,6.029291539,2.43,1514555.082,
3.770547698,6.700456133,3.21,1214689.184,
7.020022836,7.368314072,5.14,1672445.348,
4.277772701,8.916065688,6.44,1496776.83,
6.588824283,6.756785869,3.11,1408427.758,
6.543374014,7.120828,6.49,1447492.964,
5.094685269,7.44884654,3.13,1301486.686,
8.190106862,7.272833458,6.19,1472809.487,
5.791471015,8.353541655,6.11,975384.1814,
6.469121766,7.834605896,3.26,1088699.399,
5.776610972,5.900321138,3.17,1527676.374,
4.390785267,7.915126173,6.01,1078534.553,
7.224465969,6.011897278,2.36,1054249.207,
6.554022364,5.29682702,3.04,1214262.699,
4.084091884,7.768766156,4.4,920951.5683,
6.291080412,6.497472775,4.18,1132983.955,
7.85725643,6.683281712,4.25,1731564.379,
5.124179449,6.230312382,2.47,1236633.087,
6.152713586,6.705944616,2.24,1473680.604,
6.411172314,8.500659314,3.44,1852584.523,
5.507289183,6.465831691,4.38,1254938.142,
6.654755323,7.25829112,5.08,1638661.432,
6.488907285,6.825332885,2.39,1367130.348,
6.499624652,5.733121472,4.48,1327961.098,
6.228799162,6.850891932,2,1332042.912,
7.525739655,7.411213425,3.16,893215.2366,
6.547295774,6.668790917,2.19,832691.1781,
4.173577215,6.346072053,4.09,885249.1825,
5.461126677,6.73812855,3.15,715460.4683,
6.392390952,8.621547919,3,1509962.022,
5.701271062,7.88847287,3.23,1942640.265,
5.982990281,6.420078343,4.48,1175289.161,
8.139623645,7.546758004,4.44,1675523.367,
5.645572559,6.925359976,3.31,886321.0236,
5.584992599,5.662718229,3.26,497368.0368,
5.221901667,8.217406932,3.12,542596.9895,
6.929480579,7.369607416,5.4,1422004.011,
6.631533818,7.771788544,5.11,1491290.049,
4.937953324,8.165833176,5.23,1279279.8,
6.762954361,7.832812175,4.29,1838984.44,
5.700168636,5.406339146,3.25,807916.3134,
5.182681463,7.749843449,3.5,1076602.188,
5.405307087,4.472098219,4.46,1232872.356,
6.108941426,5.891687754,3.06,1038153.949,
5.821696304,6.183847169,4.22,1140209.078,
5.974145956,6.832161238,4.42,1305101.774,
5.492973781,7.813691103,3.21,1044017.432,
6.167697156,7.645776799,4.05,906543.7654,
5.678351891,8.161782463,6.39,1200888.773,
6.854163168,6.802429649,3.25,1412619.71,
5.891402459,6.840388781,2.5,1109260.854,
5.423909775,7.684206048,6.5,1347202.578,
6.743745454,6.977569052,4.47,1796531.903,
6.260993427,7.296984059,4.04,960904.9954,
5.776912412,8.067645702,3.02,1255736.409,
5.305891887,5.954193531,2.45,935061.3093,
6.099807764,5.548363334,2.36,1116680.146,
5.359050538,8.133114034,4.08,1519415.353,
6.511274455,7.579983232,3.41,1788786.456,
5.283882343,8.050009204,5.16,1144319.076,
5.367354697,8.329114583,5.41,1148508.025,
5.504294209,7.384769882,6.2,1029273.279,
6.864730498,6.86396657,2.47,1543966.426,
5.763861664,7.176793304,4.42,1029951.81,
6.059462236,8.022491297,4.18,1286974.697,
4.742875352,7.628907368,3.06,1169736.791,
6.855065813,6.855512563,4.06,1268421.104,
6.198157646,8.732593882,5.23,987973.8928,
5.312716435,6.818515419,4.09,1128895.125,
6.224970591,5.605024326,2.09,1770681.132,
5.16799482,6.946762926,2.1,568842.5356,
4.062422165,7.035001292,3.05,821598.9852,
6.371568823,5.95444541,2.24,931733.3639,
6.897481352,5.849840776,4.35,1218635.851,
7.149667268,7.384105886,3.39,1626659.96,
6.679506176,5.233763008,3,1298476.895,
4.568031707,5.243971276,4.5,752357.2824,
7.469086863,6.998924641,3.4,1696339.544,
7.007093242,5.397883695,2.37,1578146.34,
5.391957403,4.904768369,3.38,731715.2643,
6.045718887,6.868260849,4.16,1009854.705,
4.593850381,7.322530062,5.49,1111655.906,
7.264638861,5.61378846,3.12,1626125.166,
5.635768404,7.152986855,5.38,999970.6794,
5.775151934,8.029918808,3.43,1295967.387,
8.063975517,6.79701992,3.27,1545864.166,
5.557758131,7.203430374,3.4,1360910.728,
5.87072628,6.644853064,4.33,1644923.078,
6.484387168,5.903753582,3.17,1435769.769,
5.985678673,6.71659011,3.22,1528987.325,
6.697936535,6.377735419,4.11,1373106.567,
5.613641023,7.343520602,4.04,756216.5758,
5.407872112,6.148675305,3.24,1413105.495,
5.976464799,9.515694091,4.14,1440317.763,
6.870976759,7.326975754,4.19,1212276.357,
5.886479916,6.912336388,4.39,1356539.507,
7.250793799,6.940807628,2.14,1056225.686,
5.659088297,7.817119619,4.5,1384787.457,
5.912490078,6.084322475,3.5,1194440.286,
4.086691139,6.020985036,2.29,858159.6196,
4.573025536,8.951042093,5.43,1471031.421,
6.287913286,7.053114136,5.43,1626592.991,
6.2927941,6.804736199,3.4,781524.1764,
3.533102865,6.144249343,3,1329521.139,
5.50791348,6.995603466,3.34,1210826.773,
5.486130126,6.980574624,3.13,1259163.065,
8.300241409,7.765121473,6.45,1497377.181,
7.973923042,5.520750512,3.34,1159699.966,
5.303665743,8.65995966,3.18,1556256.437,
4.894943685,7.307411976,4.39,932616.0682,
6.300154239,7.995086628,6.27,1842065.953,
6.72160432,6.075580589,4.3,1414294.898,
4.961008008,7.84230638,4.26,1285019.137,
4.639658329,6.469125115,2.48,867044.9596,
6.498984898,8.117273777,4.41,1077059.156,
5.335397148,6.00565649,3.16,1088634.962,
4.814478444,6.349176252,3.1,494609.0334,
4.5139821,7.189525628,3.02,767214.7961,
7.516445643,9.100083063,6.32,1658571.864,
7.286030921,5.960565275,4.43,1308508.119,
6.227944968,7.651813065,3.36,1217021.519,
5.852522501,6.22945854,4.37,940229.2343,
5.644446611,7.738073358,5.42,1208458.246,
6.449623481,8.726352815,3.23,2082236.244,
5.966762687,5.283166552,4.34,1081497.277,
6.754285791,6.178423367,4.43,813726.1138,
5.92708658,6.853868332,3.44,1016301.443,
6.515149858,7.750122956,5.39,1782803.869,
5.099157668,7.662941512,4.26,1095035.106,
7.804094265,9.287086198,6.39,2187326.443,
6.21090034,5.779484516,2.19,1366668.185,
6.050385264,7.565420674,5.46,1727592.637,
4.209418333,7.478086208,5.08,815190.6526,
6.232585151,7.813056781,3.13,1383508.062,
5.739552512,7.013863953,3.47,1122563.819,
5.283171839,7.575973595,6.37,1059113.721,
6.026513362,7.60891966,4.37,1480441.534,
5.051671218,6.364705293,3.45,1016871.415,
5.112168913,5.762404548,3.37,682632.8049,
6.062808648,6.221737238,4.49,685775.598,
5.014684841,7.141282277,3.4,939139.0293,
7.609818796,5.536174784,3.24,1730103.133,
5.947990165,5.45592987,4.46,1296432.785,
6.461092939,6.880101498,3.36,1825071.452,
6.471431653,7.32736317,5.09,1126085.139,
4.812381467,6.864529714,4.36,729989.3499,
5.571478046,6.086302486,4.21,1183272.511,
6.430938404,5.939219179,3.35,1128842.209,
5.3840355,6.539010241,4.21,1009831.135,
5.577625303,7.197195138,3.11,1005392.419,
5.723889031,7.968244375,4.15,983534.15,
6.459257932,8.610216671,4.13,1626893.547,
5.556855477,7.143696232,3.31,1379671.075,
6.681648951,8.231669131,3.16,1299327.433,
5.009825502,6.688390329,4.44,1162191.791,
6.462708246,4.958376817,2.4,1056562.595,
5.478497392,7.50948472,6.36,1295099.437,
5.105885882,8.69693706,4.22,817938.7774,
4.451224162,6.200118123,2.4,1053966.425,
7.201161031,7.31174419,5.33,1427890.046,
6.865313433,7.356240218,6.05,1226440.247,
6.929277262,5.421475759,2.45,975921.8634,
5.909817863,7.640185777,3.02,1664147.639,
7.103987534,4.384628713,2.36,1517922.272,
5.737394208,7.807634187,3.15,1132662.215,
4.993938,7.788579727,5.04,1447671.675,
6.234492402,7.160787976,3.5,1220591.006,
5.18024357,9.536238616,6.49,1186662.514,
5.671466484,7.542075813,5.35,1244789.022,
4.524854295,7.18934811,4.48,966576.0202,
6.034564071,7.573887966,6.45,1707494.922,
4.846832493,7.558137483,3.29,729641.7409,
7.515487093,5.909451928,2.27,1235144.096,
8.428712338,6.322571379,3.06,1278618.62,
4.438052618,6.617986874,2.5,1084011.704,
6.480532275,8.154691723,5.01,1786085.751,
5.913557489,6.538802467,3.26,1096938.428,
5.51204449,7.15536834,4.21,1606602.684,
6.701418378,7.460396068,3.19,1346969.103,
5.744994494,7.552481939,6.29,852703.2637,
7.006157365,5.943870379,4.18,1084763.03,
6.68202379,8.5967749,4.17,1133814.078,
5.754171633,6.375873463,3.18,395523.2461,
5.17708872,8.696622255,5.04,827268.2274,
7.311620652,9.229063553,6.38,2119176.262,
5.308315438,7.8797343,6.44,1629573.886,
4.357430326,7.762162585,6.39,1082370.171,
3.862416923,7.955934585,5.05,642809.9667,
4.001515766,7.05110773,5.17,1036277.062,
8.125141794,7.456779004,5.17,1921028.57,
4.840894786,7.074434337,4.41,1076032.554,
6.666915349,7.960443989,4.48,892039.4035,
5.927821456,6.637464725,4.41,992566.6233,
8.16782035,7.420099548,3.42,1562887.225,
5.771704391,7.831932215,3.3,1567859.073,
5.562679178,7.717421883,6.28,1593331.709,
6.893043578,7.118791272,5.19,1079408.595,
7.624968633,7.840905844,3.23,2001910.216,
5.462520446,7.298367388,4.14,1686562.169,
6.022050134,7.035695848,4.21,779962.101,
4.333489184,5.575276373,4.18,685355.4168,
4.242603158,6.514580265,3.4,634218.4408,
5.688242983,6.46380818,2.24,1153680.146,
5.03565946,7.700189562,4.02,1235226.478,
4.689008912,8.244523476,4.16,1423125.541,
7.533655941,6.904156351,4.34,1550181.075,
8.203878797,5.26630679,3.22,1740719.107,
5.835554804,5.622522052,4.29,1685967.648,
4.489991198,8.172730703,6.41,858088.7188,
6.488503389,7.61696684,5.28,1785374.292,
4.705205465,6.237990623,3.44,1113782.468,
4.600368094,6.000769327,4.49,1182887.997,
5.703093086,5.734420556,4,1151128.915,
7.210324998,6.929552575,2.17,1420070.02,
6.461260651,6.800894663,2.3,1047280.112,
5.581042623,6.69072862,2.24,860804.446,
7.872006373,5.979165221,2.34,1314635.69,
4.623909764,6.335303102,3.39,518831.4706,
6.94352914,7.852759688,5.49,1510883.777,
6.606775102,7.326665554,6.14,988123.7553,
6.263488798,7.574102606,4.22,1490904.563,
6.667765715,6.137954507,2.31,1306349.992,
7.416907663,7.198715695,6.15,1628490.793,
7.243933002,6.657964505,2.23,547918.3264,
4.645259484,6.734006879,3.29,946821.3369,
5.463465497,8.812317269,5.48,1074369.777,
6.218486676,8.408889012,5.17,1468752.657,
5.8460953,6.84729811,4.13,1094879.773,
5.801878614,5.374961622,2.45,754960.5528,
5.22596955,6.828231898,4.15,1578760.808,
4.908329526,7.014097561,3.01,1433006.645,
6.658434978,6.294627287,4.09,1794014.298,
6.979609664,7.415320234,3.49,1373022.244,
4.212947373,6.243116027,2.07,961311.7292,
6.34063686,8.672263971,3.01,1398466.628,
6.447874345,8.680824685,3.01,1676172.305,
5.064975334,8.708239446,3.46,899466.5749,
6.853310227,5.055857861,4.16,1658695.141,
5.977382503,7.501275078,6.03,785460.6977,
5.001163155,6.382668351,2.08,895441.0221,
6.698441642,6.945353088,2.31,1442674.185,
4.988320965,6.780071588,2.43,1324022.025,
4.750535737,6.854174621,3.46,671671.7145,
4.70929442,5.959272268,4.23,1065953.376,
4.831204403,5.805193228,4.47,1124800.012,
4.0570074,6.38247203,4.43,697840.5675,
7.329765059,8.071888739,5.12,1646565.054,
5.428227059,6.678787573,3.38,1416648.297,
5.521501569,7.443394888,5.21,1072891.083,
6.488609409,6.777042814,3.16,1217320.703,
5.405141568,7.31212466,4.03,1096173.168,
5.952215218,5.28857279,4.42,1216307.146,
6.947015823,7.50967935,5.39,1621035.903,
6.306611021,7.206542561,3.37,1445804.832,
5.538018848,6.015787795,2.38,1417957.983,
6.358367103,7.304254283,6.27,677277.5966,
5.554756972,7.999047643,3.04,1410814.985,
6.844164136,7.416307152,3.15,1520371.008,
7.34387631,6.732811828,3.28,1086716.796,
6.189819348,7.842874893,4.01,1647216.594,
7.200016,6.412197842,4.39,1203623.841,
6.544491927,8.502343255,3.37,1715743.409,
7.244880302,7.089831772,6.3,1267714.149,
7.553568914,5.457145849,3.5,1564563.568,
4.567450436,5.193259488,3.32,628870.3456,
6.225279277,5.662139684,4.45,1534156.311,
6.099286714,5.289327283,3.31,1041896.851,
5.284926497,7.604092129,6.21,950121.5621,
6.733341597,6.633598721,3.38,1377275.179,
6.295500995,7.885507353,4.38,777733.6134,
5.855530706,6.110107841,4.04,702321.7523,
5.796357678,7.272294414,6.02,846052.9112,
7.034320282,7.716100333,6.12,1390870.095,
7.298337307,6.204286865,2.49,1394900.985,
7.294085303,7.158449467,4.17,1779858.274,
6.048516624,6.196703573,3.26,1754866.395,
5.737895718,4.711060431,3.03,1160397.822,
5.738638034,8.076674531,4.29,808373.703,
6.485333231,8.183183825,6.33,1277172.476,
6.389363529,6.002304868,3.33,1026126.584,
6.064384805,5.4917461,4.31,469016.2478,
6.156145637,6.669531706,4.26,962551.0371,
5.744152361,5.833799709,3.36,1385749.141,
6.341691523,7.697665856,6.28,1605398.572,
5.641714052,7.74434561,5.08,1196254.118,
6.739305373,7.503768529,6.23,1879797.72,
6.411061895,6.701059385,3.13,1271752.432,
7.570045663,8.423978174,6,1876746.487,
4.847919095,6.502540831,2.46,1109586.411,
5.193468669,7.609021436,6.21,1560270.485,
7.190975568,9.309901622,6.17,1572814.863,
7.350601424,7.262950102,4.24,1465223.509,
5.685707175,5.776343122,4.12,1049672.249,
4.247433999,7.518204325,4.38,1231157.255,
5.765599756,7.112024107,3.21,854812.258,
5.679689281,7.002164062,5.48,1250494.74,
5.270573067,7.38290195,5.35,962183.803,
6.099712046,7.925387401,4.16,1864670.074,
5.251342071,5.129120552,4.14,577104.8149,
4.797856325,5.872524435,2.16,1016187.104,
5.258159745,8.102095935,6.19,1492965.733,
6.514382102,8.137474862,5.3,1811265.523,
5.546028793,6.801887465,3.25,1083745.372,
7.369297225,6.442741924,3.23,1292979.365,
6.758248333,9.148798841,4.41,1155513.175,
6.282693303,6.402843907,4.25,1294069.533,
4.11266085,6.922618314,4.39,1159147.109,
5.967035895,5.580979938,3.19,1469561.675,
5.479309426,5.313801866,4.27,988746.4206,
4.861428751,4.499119974,4.23,774491.6533,
4.579884939,6.561220474,3.3,325195.9428,
5.800030782,6.769325785,4.47,1477595.999,
6.471662026,7.364007368,5.09,1483808.337,
4.365596873,7.06046765,4.41,867444.7049,
5.160574116,7.64012721,4.46,1420858.824,
6.310493215,7.195635471,6.46,680982.7688,
5.411877415,6.286579479,3.17,996996.3554,
5.749936131,5.211933976,3.03,1439028.521,
7.341254061,4.12527809,3.01,796910.7112,
5.689867244,7.346789774,6.27,1166158.185,
5.504012493,8.950179039,3.31,1055548.676,
4.888150026,8.707379521,5.39,1642051.832,
6.347008373,6.953770536,2.45,1734239.138,
5.424773688,6.08347967,3.25,1193519.508,
3.004716836,6.530857667,2.02,555755.6568,
5.352808826,7.474352636,5.05,1244631.519,
6.241898806,9.118588644,3.33,1768036.334,
5.174373335,5.922408509,3.1,1047452.508,
5.706869886,6.457792318,3.5,1038330.039,
6.402133413,6.053240408,2.16,895600.4237,
5.897954336,7.517091389,6.11,1352018.254,
7.144078166,8.092215309,3.11,1128045.105,
4.758437899,8.050487087,4.3,1268570.809,
5.335214508,7.508271585,3.42,1061517.709,
6.58861348,7.608873041,3.15,1724733.025,
8.042661057,7.145904972,5.46,1660975.171,
7.892039099,8.069702211,3.09,1797621.22,
5.379704851,6.103863335,4.15,879511.1964,
7.564139624,7.282044029,3.13,1565151.545,
6.292294206,4.923681152,4.23,1199128.404,
4.662016527,5.080215169,4.47,651787.9705,
4.035776603,6.476941994,2.45,586381.5473,
6.406734259,5.567048468,3.45,1151741.155,
5.639891799,8.013745403,3.04,1279051.669,
5.25491668,5.66365786,2.15,585531.2381,
6.352332251,5.36880436,3.08,884227.2099,
4.26897623,7.399066489,6.41,796666.1224,
6.150061464,9.507527474,4.11,1624842.124,
8.472279818,6.181664334,2.05,1559997.151,
4.615917911,5.548139816,3.2,615506.8011,
5.602506112,7.997290565,6.45,1533492.797,
5.477064875,5.893543734,3.14,1239940.042,
7.151591185,6.002938215,2.35,1308465.24,
6.262355267,4.565155298,4.04,1430813.413,
6.065183671,7.43863334,5.43,943404.239,
5.184382513,6.568365928,4.06,938420.7846,
5.711785722,7.890367053,5.13,1206393.181,
5.289803667,5.532091955,2.03,481391.6433,
6.089201695,8.138369526,3.17,1144641.819,
5.589262465,6.890146149,3.46,1028636.423,
5.973472603,6.288611418,4.38,856931.5284,
7.933583557,6.970127179,4.28,1742566.006,
7.149076222,7.484608383,5.36,1617114.944,
5.795685418,7.877533794,3.06,1364029.168,
7.820094644,6.807937554,3.13,1702526.056,
5.591788254,7.736606019,6.1,1375105.346,
6.191989342,7.883840411,5.23,1174779.158,
5.707247242,7.609499361,5.01,1126778.414,
6.152455871,7.425795788,6.14,1095727.673,
4.238065602,7.812724696,6.36,680418.724,
6.53936159,7.951156537,5.46,1506798.755,
5.69552199,6.612830339,2.22,1185935.641,
7.03150132,7.345307871,5.31,2024121.461,
6.377042817,9.002044879,6.1,1562842.638,
6.931829954,8.310986463,4.13,1851065.497,
4.191621744,6.701869131,3.03,287307.5837,
6.521821037,5.773618814,4.49,968280.5181,
6.052909859,7.871996503,5.29,880084.7004,
7.205817168,7.066254236,6.2,1685368.164,
6.313971756,5.519717438,2.39,1169547.521,
7.309191879,7.370992683,3.2,1613814.875,
7.840108149,6.215335957,2.45,675919.6816,
6.152829207,6.690874868,4.47,1688642.679,
5.037562816,7.002685869,4.03,868435.275,
6.506083303,4.666259583,2.47,823941.9221,
5.644951798,6.813808755,2.06,601007.3512,
5.722509283,6.169214911,3.47,1144901.266,
6.084792831,6.464967336,4.43,1069827.807,
7.123411231,4.321938664,2.32,944491.0396,
5.432402397,7.224551566,3.14,790721.3678,
7.364521955,6.990744746,2.17,809486.7099,
6.096813146,7.784817857,4.49,743393.3473,
4.395841022,5.85590121,4.44,1130293.597,
6.718328181,6.98639502,4.5,1867050.536,
5.748254776,6.867792808,3.49,1043548.609,
4.005731084,6.784131099,3.25,646198.2245,
6.603548759,6.564980962,2.4,1656401.837,
6.925275682,7.946493041,6.12,1214563.15,
3.634897423,6.641108664,4.46,578396.2215,
6.728471835,6.511389511,3.28,1344651.574,
5.495860991,7.18272144,6.03,2219724.162,
6.033123439,5.61579805,2.45,565680.5528,
5.718540434,6.891789699,4.36,1091928.616,
5.841467063,8.416413547,6.37,1229702.948,
5.656343486,7.303474997,3.47,615144.8986,
6.1228162,6.265592476,4.38,1469237.205,
4.783567214,6.15918296,2.38,1205212.292,
7.129286455,7.035450746,6.24,1377430.072,
5.577570044,5.938542335,4.38,1037382.577,
6.865264907,7.455660643,4,1073857.069,
5.942552133,7.123306887,3.41,1448081.251,
3.753906833,7.157119845,4.19,437436.1382,
7.306785124,4.209620425,2.14,952912.2012,
4.949845164,7.536690959,4.26,1123991.977,
5.706389291,9.295531207,6.38,1440897.412,
5.888005158,7.381076691,6.16,1648201.728,
7.10105393,7.620690943,3.08,1390990.849,
6.158568849,7.905983992,6.23,1406437.685,
6.458334703,7.518636117,6.04,1703880.22,
7.418553423,7.470557508,5.02,1553459.364,
6.292878824,7.383725367,3.13,872595.093,
5.045932442,5.613834274,4.48,1030324.919,
6.236576038,6.85280203,2.35,1194113.694,
3.966391566,7.731463233,6.14,978103.6192,
4.152152601,7.115080039,3.02,1224186.696,
5.229371954,7.521449211,5.17,1062877.883,
6.371627248,5.342217158,2.42,1023943.775,
5.327711512,8.79127232,4.3,834599.9392,
4.409209199,5.303686666,4.11,596350.3507,
3.1188017,5.372992296,4.39,578142.4703,
7.060887682,7.634761678,5.2,1578087.139,
5.802554121,8.787965083,4.38,1285098.691,
6.406191691,8.106738766,6.16,1520263.756,
